siteCode,siteName,borough,latitude,longitude,averaging_period,date,pollutant,value
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2013-03-01,NO2,55.2
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2013-03-01,PM10,39.8
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2013-04-01,NO2,37.2
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2013-04-01,PM10,29.3
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2013-05-01,NO2,39.3
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2013-05-01,PM10,25.7
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2013-06-01,NO2,34.1
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2013-06-01,PM10,25.6
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2013-07-01,NO2,40.2
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2013-07-01,PM10,35.8
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2013-08-01,NO2,36.1
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2013-08-01,PM10,29.2
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2013-09-01,NO2,48.4
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2013-09-01,PM10,36.1
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2013-10-01,NO2,47.5
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2013-10-01,PM10,31.3
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2013-11-01,NO2,57.6
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2013-11-01,PM10,35.9
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2013-12-01,NO2,47.1
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2013-12-01,PM10,26.1
WAA,"Thessaly Road, Battersea",Wandsworth,,,Year,2014-01-01,NO2,47.0
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2014-01-01,NO2,42.7
WAA,"Thessaly Road, Battersea",Wandsworth,,,Year,2014-01-01,PM10,28.0
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2014-01-01,PM10,20.3
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2014-02-01,NO2,32.3
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2014-02-01,PM10,20.1
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2014-03-01,NO2,59.0
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2014-03-01,PM10,39.6
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2014-04-01,NO2,51.1
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2014-04-01,PM10,37.3
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2014-05-01,NO2,44.9
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2014-05-01,PM10,24.8
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2014-06-01,NO2,42.9
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2014-06-01,PM10,25.1
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2014-07-01,NO2,44.8
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2014-07-01,PM10,28.0
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2014-08-01,NO2,35.9
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2014-08-01,PM10,21.9
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2014-09-01,NO2,61.5
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2014-09-01,PM10,46.1
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2014-10-01,NO2,45.9
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2014-10-01,PM10,23.4
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2014-11-01,NO2,59.2
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2014-11-01,PM10,31.7
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2014-12-01,NO2,48.4
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2014-12-01,PM10,22.5
WAA,"Thessaly Road, Battersea",Wandsworth,,,Year,2015-01-01,NO2,43.0
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2015-01-01,NO2,49.8
WAA,"Thessaly Road, Battersea",Wandsworth,,,Year,2015-01-01,PM10,26.0
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2015-01-01,PM10,23.5
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2015-02-01,NO2,52.8
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2015-02-01,PM10,27.3
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2015-03-01,NO2,49.1
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2015-03-01,PM10,37.3
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2015-04-01,NO2,48.7
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2015-04-01,PM10,28.3
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2015-05-01,NO2,36.0
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2015-05-01,PM10,23.6
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2015-06-01,NO2,38.6
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2015-06-01,PM10,25.9
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2015-07-01,PM10,21.6
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2015-08-01,NO2,32.9
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2015-08-01,PM10,22.3
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2015-09-01,NO2,45.7
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2015-09-01,PM10,26.0
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2015-10-01,NO2,46.3
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2015-10-01,PM10,29.2
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2015-11-01,NO2,38.9
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2015-11-01,PM10,26.9
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2015-12-01,NO2,24.0
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2015-12-01,PM10,24.9
WAA,"Thessaly Road, Battersea",Wandsworth,,,Year,2016-01-01,NO2,40.0
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2016-01-01,NO2,41.9
WAA,"Thessaly Road, Battersea",Wandsworth,,,Year,2016-01-01,PM10,32.0
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2016-01-01,PM10,23.8
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2016-02-01,NO2,45.8
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2016-02-01,PM10,29.0
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2016-03-01,NO2,48.1
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2016-03-01,PM10,36.7
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2016-04-01,NO2,44.0
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2016-04-01,PM10,27.2
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2016-05-01,PM10,33.1
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2016-06-01,NO2,34.2
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2016-06-01,PM10,33.0
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2016-07-01,NO2,29.9
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2016-07-01,PM10,24.6
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2016-08-01,NO2,36.0
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2016-08-01,PM10,31.5
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2016-09-01,NO2,32.7
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2016-09-01,PM10,31.8
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2016-10-01,NO2,44.4
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2016-10-01,PM10,39.5
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2016-11-01,NO2,47.5
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2016-11-01,PM10,35.3
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2016-12-01,NO2,38.4
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2016-12-01,PM10,37.4
WAA,"Thessaly Road, Battersea",Wandsworth,,,Year,2017-01-01,NO2,33.0
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2017-01-01,NO2,45.7
WAA,"Thessaly Road, Battersea",Wandsworth,,,Year,2017-01-01,PM10,27.0
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2017-01-01,PM10,34.4
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2017-02-01,NO2,82.5
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2017-02-01,PM10,30.1
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2017-03-01,NO2,41.1
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2017-03-01,PM10,24.9
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2017-04-01,NO2,33.6
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2017-04-01,PM10,27.3
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2017-05-01,NO2,28.8
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2017-05-01,PM10,28.7
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2017-06-01,NO2,25.6
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2017-06-01,PM10,29.2
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2017-07-01,NO2,21.3
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2017-07-01,PM10,22.0
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2017-08-01,NO2,25.8
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2017-08-01,PM10,22.7
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2017-09-01,NO2,30.0
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2017-09-01,PM10,24.9
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2017-10-01,NO2,30.9
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2017-10-01,PM10,27.1
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2017-11-01,NO2,43.6
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2017-11-01,PM10,29.6
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2017-12-01,NO2,44.3
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2017-12-01,PM10,18.2
WAA,"Thessaly Road, Battersea",Wandsworth,,,Year,2018-01-01,NO2,34.0
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2018-01-01,NO2,39.4
WAA,"Thessaly Road, Battersea",Wandsworth,,,Year,2018-01-01,PM10,25.0
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2018-01-01,PM10,21.3
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2018-02-01,NO2,45.0
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2018-02-01,PM10,25.4
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2018-03-01,NO2,43.9
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2018-03-01,PM10,26.0
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2018-04-01,NO2,33.3
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2018-04-01,PM10,27.8
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2018-05-01,PM10,34.5
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2018-06-01,NO2,30.5
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2018-06-01,PM10,24.7
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2018-07-01,NO2,36.2
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2018-07-01,PM10,25.4
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2018-08-01,NO2,17.9
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2018-08-01,PM10,18.6
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2018-09-01,NO2,29.8
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2018-09-01,PM10,23.0
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2018-10-01,NO2,31.3
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2018-10-01,PM10,20.9
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2018-11-01,NO2,30.6
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2018-11-01,PM10,26.4
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2018-12-01,NO2,23.0
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2018-12-01,PM10,20.1
WAA,"Thessaly Road, Battersea",Wandsworth,,,Year,2019-01-01,NO2,31.0
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2019-01-01,NO2,34.4
WAA,"Thessaly Road, Battersea",Wandsworth,,,Year,2019-01-01,PM10,23.0
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2019-01-01,PM10,23.9
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2019-02-01,NO2,26.1
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2019-02-01,PM10,33.1
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2019-03-01,NO2,21.1
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2019-03-01,PM10,23.2
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2019-04-01,NO2,37.9
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2019-04-01,PM10,37.8
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2019-05-01,NO2,28.1
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2019-05-01,PM10,23.4
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2019-06-01,NO2,26.6
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2019-06-01,PM10,19.8
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2019-07-01,NO2,27.2
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2019-07-01,PM10,19.4
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2019-08-01,NO2,25.8
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2019-08-01,PM10,20.0
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2019-09-01,NO2,30.1
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2019-09-01,PM10,18.6
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2019-10-01,NO2,36.3
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2019-10-01,PM10,21.5
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2019-11-01,NO2,43.7
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2019-11-01,PM10,21.6
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2019-12-01,NO2,36.6
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2019-12-01,PM10,18.4
WAA,"Thessaly Road, Battersea",Wandsworth,,,Year,2020-01-01,NO2,27.0
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2020-01-01,NO2,33.5
WAA,"Thessaly Road, Battersea",Wandsworth,,,Year,2020-01-01,PM10,25.0
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2020-01-01,PM10,22.1
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2020-02-01,NO2,26.8
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2020-02-01,PM10,22.2
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2020-03-01,NO2,35.7
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2020-03-01,PM10,24.3
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2020-04-01,NO2,24.6
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2020-04-01,PM10,27.6
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2020-05-01,NO2,20.0
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2020-05-01,PM10,27.4
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2020-06-01,NO2,17.7
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2020-06-01,PM10,25.5
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2020-07-01,NO2,13.4
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2020-07-01,PM10,29.6
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2020-08-01,NO2,28.3
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2020-08-01,PM10,35.6
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2020-09-01,NO2,33.6
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2020-09-01,PM10,24.1
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2020-10-01,NO2,24.2
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2020-10-01,PM10,15.8
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2020-11-01,NO2,33.6
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2020-11-01,PM10,27.8
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2020-12-01,NO2,29.9
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2020-12-01,PM10,17.4
WAA,"Thessaly Road, Battersea",Wandsworth,,,Year,2021-01-01,NO2,28.0
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2021-01-01,NO2,32.5
WAA,"Thessaly Road, Battersea",Wandsworth,,,Year,2021-01-01,PM10,23.0
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2021-01-01,PM10,21.6
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2021-02-01,NO2,26.4
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2021-02-01,PM10,25.3
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2021-03-01,NO2,31.5
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2021-03-01,PM10,28.2
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2021-04-01,NO2,33.3
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2021-04-01,PM10,25.9
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2021-05-01,NO2,23.7
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2021-05-01,PM10,20.5
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2021-06-01,NO2,24.5
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2021-06-01,PM10,24.6
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2021-07-01,NO2,23.8
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2021-07-01,PM10,25.6
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2021-08-01,NO2,22.0
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2021-08-01,PM10,18.1
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2021-09-01,NO2,30.0
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2021-09-01,PM10,26.1
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2021-10-01,PM10,16.8
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2021-11-01,NO2,32.4
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2021-11-01,PM10,18.5
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2021-12-01,NO2,27.1
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2021-12-01,PM10,19.0
WAA,"Thessaly Road, Battersea",Wandsworth,,,Year,2022-01-01,NO2,27.0
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2022-01-01,NO2,33.4
WAA,"Thessaly Road, Battersea",Wandsworth,,,Year,2022-01-01,PM10,20.0
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2022-01-01,PM10,23.5
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2022-02-01,NO2,21.9
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2022-02-01,PM10,13.8
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2022-03-01,NO2,34.2
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2022-03-01,PM10,32.0
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2022-04-01,NO2,23.5
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2022-04-01,PM10,21.9
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2022-05-01,NO2,22.1
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2022-05-01,PM10,18.9
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2022-06-01,PM10,19.6
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2022-07-01,NO2,25.3
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2022-07-01,PM10,20.5
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2022-08-01,NO2,24.6
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2022-08-01,PM10,20.4
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2022-09-01,NO2,27.6
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2022-09-01,PM10,18.0
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2022-10-01,NO2,24.2
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2022-10-01,PM10,19.4
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2022-11-01,NO2,23.6
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2022-11-01,PM10,16.4
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2022-12-01,NO2,33.0
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2022-12-01,PM10,19.9
WAA,"Thessaly Road, Battersea",Wandsworth,,,Year,2023-01-01,NO2,24.0
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2023-01-01,NO2,29.1
WAA,"Thessaly Road, Battersea",Wandsworth,,,Year,2023-01-01,PM10,16.0
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2023-01-01,PM10,18.5
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2023-02-01,NO2,31.4
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2023-02-01,PM10,24.1
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2023-03-01,NO2,19.2
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2023-03-01,PM10,22.1
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2023-04-01,NO2,22.9
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2023-05-01,NO2,20.3
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2023-06-01,NO2,20.7
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2023-06-01,PM10,14.4
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2023-07-01,NO2,13.6
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2023-07-01,PM10,12.7
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2023-08-01,NO2,20.0
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2023-08-01,PM10,10.8
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2023-09-01,NO2,29.0
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2023-09-01,PM10,22.0
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2023-10-01,NO2,23.9
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2023-10-01,PM10,13.7
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2023-11-01,NO2,24.4
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2023-11-01,PM10,12.4
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2023-12-01,NO2,18.7
WAA,"Thessaly Road, Battersea",Wandsworth,,,Month,2023-12-01,PM10,11.7
WAB,Tooting High Street,Wandsworth,,,Year,2015-01-01,NO2,61.0
WAB,Tooting High Street,Wandsworth,,,Year,2015-01-01,PM10,24.0
WAB,Tooting High Street,Wandsworth,,,Month,2015-06-01,NO2,55.5
WAB,Tooting High Street,Wandsworth,,,Month,2015-06-01,PM10,26.7
WAB,Tooting High Street,Wandsworth,,,Month,2015-07-01,NO2,52.0
WAB,Tooting High Street,Wandsworth,,,Month,2015-07-01,PM10,20.5
WAB,Tooting High Street,Wandsworth,,,Month,2015-08-01,NO2,61.5
WAB,Tooting High Street,Wandsworth,,,Month,2015-08-01,PM10,23.8
WAB,Tooting High Street,Wandsworth,,,Month,2015-09-01,NO2,65.9
WAB,Tooting High Street,Wandsworth,,,Month,2015-09-01,PM10,23.1
WAB,Tooting High Street,Wandsworth,,,Month,2015-10-01,NO2,73.3
WAB,Tooting High Street,Wandsworth,,,Month,2015-10-01,PM10,29.4
WAB,Tooting High Street,Wandsworth,,,Month,2015-11-01,NO2,74.9
WAB,Tooting High Street,Wandsworth,,,Month,2015-11-01,PM10,22.8
WAB,Tooting High Street,Wandsworth,,,Month,2015-12-01,NO2,50.0
WAB,Tooting High Street,Wandsworth,,,Month,2015-12-01,PM10,24.8
WAB,Tooting High Street,Wandsworth,,,Year,2016-01-01,NO2,59.0
WAB,Tooting High Street,Wandsworth,,,Month,2016-01-01,NO2,61.0
WAB,Tooting High Street,Wandsworth,,,Year,2016-01-01,PM10,24.0
WAB,Tooting High Street,Wandsworth,,,Month,2016-01-01,PM10,24.0
WAB,Tooting High Street,Wandsworth,,,Month,2016-02-01,NO2,64.5
WAB,Tooting High Street,Wandsworth,,,Month,2016-02-01,PM10,24.6
WAB,Tooting High Street,Wandsworth,,,Month,2016-03-01,NO2,68.3
WAB,Tooting High Street,Wandsworth,,,Month,2016-03-01,PM10,29.9
WAB,Tooting High Street,Wandsworth,,,Month,2016-04-01,NO2,56.6
WAB,Tooting High Street,Wandsworth,,,Month,2016-04-01,PM10,23.0
WAB,Tooting High Street,Wandsworth,,,Month,2016-05-01,NO2,62.9
WAB,Tooting High Street,Wandsworth,,,Month,2016-05-01,PM10,23.8
WAB,Tooting High Street,Wandsworth,,,Month,2016-06-01,NO2,47.8
WAB,Tooting High Street,Wandsworth,,,Month,2016-06-01,PM10,19.6
WAB,Tooting High Street,Wandsworth,,,Month,2016-07-01,NO2,36.5
WAB,Tooting High Street,Wandsworth,,,Month,2016-07-01,PM10,16.9
WAB,Tooting High Street,Wandsworth,,,Month,2016-08-01,NO2,50.5
WAB,Tooting High Street,Wandsworth,,,Month,2016-08-01,PM10,21.2
WAB,Tooting High Street,Wandsworth,,,Month,2016-09-01,NO2,61.1
WAB,Tooting High Street,Wandsworth,,,Month,2016-09-01,PM10,21.8
WAB,Tooting High Street,Wandsworth,,,Month,2016-10-01,NO2,63.3
WAB,Tooting High Street,Wandsworth,,,Month,2016-10-01,PM10,26.1
WAB,Tooting High Street,Wandsworth,,,Month,2016-11-01,NO2,63.8
WAB,Tooting High Street,Wandsworth,,,Month,2016-11-01,PM10,26.4
WAB,Tooting High Street,Wandsworth,,,Month,2016-12-01,NO2,71.2
WAB,Tooting High Street,Wandsworth,,,Month,2016-12-01,PM10,37.0
WAB,Tooting High Street,Wandsworth,,,Year,2017-01-01,NO2,55.0
