site_code,borough,lat,lon,sensor_type,year,month,month_name,pollutant,value,date,averaging_period,site_name
CLDP0344,Wandsworth,51.450294,-0.204494,Clarity,2023,11,Nov,NO2,27.6,2023-11,Month,St Michael's CE Primary School
CLDP0344,Wandsworth,51.450294,-0.204494,Clarity,2023,12,Dec,NO2,22.0,2023-12,Month,St Michael's CE Primary School
CLDP0344,Wandsworth,51.450294,-0.204494,Clarity,2024,1,Jan,NO2,26.2,2024-01,Month,St Michael's CE Primary School
CLDP0344,Wandsworth,51.450294,-0.204494,Clarity,2024,2,Feb,NO2,22.6,2024-02,Month,St Michael's CE Primary School
CLDP0344,Wandsworth,51.450294,-0.204494,Clarity,2024,3,Mar,NO2,25.0,2024-03,Month,St Michael's CE Primary School
CLDP0344,Wandsworth,51.450294,-0.204494,Clarity,2024,4,Apr,NO2,14.1,2024-04,Month,St Michael's CE Primary School
CLDP0344,Wandsworth,51.450294,-0.204494,Clarity,2024,5,May,NO2,18.6,2024-05,Month,St Michael's CE Primary School
CLDP0344,Wandsworth,51.450294,-0.204494,Clarity,2024,6,Jun,NO2,18.7,2024-06,Month,St Michael's CE Primary School
CLDP0344,Wandsworth,51.450294,-0.204494,Clarity,2024,7,Jul,NO2,17.9,2024-07,Month,St Michael's CE Primary School
CLDP0344,Wandsworth,51.450294,-0.204494,Clarity,2024,8,Aug,NO2,18.5,2024-08,Month,St Michael's CE Primary School
CLDP0344,Wandsworth,51.450294,-0.204494,Clarity,2024,9,Sep,NO2,21.7,2024-09,Month,St Michael's CE Primary School
CLDP0344,Wandsworth,51.450294,-0.204494,Clarity,2024,10,Oct,NO2,25.0,2024-10,Month,St Michael's CE Primary School
CLDP0344,Wandsworth,51.450294,-0.204494,Clarity,2024,11,Nov,NO2,28.1,2024-11,Month,St Michael's CE Primary School
CLDP0344,Wandsworth,51.450294,-0.204494,Clarity,2024,12,Dec,NO2,19.8,2024-12,Month,St Michael's CE Primary School
CLDP0344,Wandsworth,51.450294,-0.204494,Clarity,2025,1,Jan,NO2,31.8,2025-01,Month,St Michael's CE Primary School
CLDP0344,Wandsworth,51.450294,-0.204494,Clarity,2025,2,Feb,NO2,31.1,2025-02,Month,St Michael's CE Primary School
CLDP0344,Wandsworth,51.450294,-0.204494,Clarity,2025,3,Mar,NO2,33.6,2025-03,Month,St Michael's CE Primary School
CLDP0344,Wandsworth,51.450294,-0.204494,Clarity,2022,10,Oct,PM2.5,7.8,2022-10,Month,St Michael's CE Primary School
CLDP0344,Wandsworth,51.450294,-0.204494,Clarity,2022,11,Nov,PM2.5,6.9,2022-11,Month,St Michael's CE Primary School
CLDP0344,Wandsworth,51.450294,-0.204494,Clarity,2022,12,Dec,PM2.5,12.5,2022-12,Month,St Michael's CE Primary School
CLDP0344,Wandsworth,51.450294,-0.204494,Clarity,2023,0,Annual,PM2.5,7.7,2023-01,Annual,St Michael's CE Primary School
CLDP0344,Wandsworth,51.450294,-0.204494,Clarity,2023,1,Jan,PM2.5,11.0,2023-01,Month,St Michael's CE Primary School
CLDP0344,Wandsworth,51.450294,-0.204494,Clarity,2023,2,Feb,PM2.5,11.2,2023-02,Month,St Michael's CE Primary School
CLDP0344,Wandsworth,51.450294,-0.204494,Clarity,2023,3,Mar,PM2.5,6.1,2023-03,Month,St Michael's CE Primary School
CLDP0344,Wandsworth,51.450294,-0.204494,Clarity,2023,4,Apr,PM2.5,9.2,2023-04,Month,St Michael's CE Primary School
CLDP0344,Wandsworth,51.450294,-0.204494,Clarity,2023,5,May,PM2.5,7.4,2023-05,Month,St Michael's CE Primary School
CLDP0344,Wandsworth,51.450294,-0.204494,Clarity,2023,6,Jun,PM2.5,8.3,2023-06,Month,St Michael's CE Primary School
CLDP0344,Wandsworth,51.450294,-0.204494,Clarity,2023,7,Jul,PM2.5,4.8,2023-07,Month,St Michael's CE Primary School
CLDP0344,Wandsworth,51.450294,-0.204494,Clarity,2023,8,Aug,PM2.5,5.0,2023-08,Month,St Michael's CE Primary School
CLDP0344,Wandsworth,51.450294,-0.204494,Clarity,2023,9,Sep,PM2.5,10.2,2023-09,Month,St Michael's CE Primary School
CLDP0344,Wandsworth,51.450294,-0.204494,Clarity,2023,10,Oct,PM2.5,6.7,2023-10,Month,St Michael's CE Primary School
CLDP0344,Wandsworth,51.450294,-0.204494,Clarity,2023,11,Nov,PM2.5,6.9,2023-11,Month,St Michael's CE Primary School
CLDP0344,Wandsworth,51.450294,-0.204494,Clarity,2023,12,Dec,PM2.5,6.2,2023-12,Month,St Michael's CE Primary School
CLDP0344,Wandsworth,51.450294,-0.204494,Clarity,2024,1,Jan,PM2.5,7.7,2024-01,Month,St Michael's CE Primary School
CLDP0344,Wandsworth,51.450294,-0.204494,Clarity,2024,2,Feb,PM2.5,5.0,2024-02,Month,St Michael's CE Primary School
CLDP0344,Wandsworth,51.450294,-0.204494,Clarity,2024,3,Mar,PM2.5,6.8,2024-03,Month,St Michael's CE Primary School
CLDP0344,Wandsworth,51.450294,-0.204494,Clarity,2024,4,Apr,PM2.5,4.2,2024-04,Month,St Michael's CE Primary School
CLDP0344,Wandsworth,51.450294,-0.204494,Clarity,2024,5,May,PM2.5,8.0,2024-05,Month,St Michael's CE Primary School
CLDP0344,Wandsworth,51.450294,-0.204494,Clarity,2024,6,Jun,PM2.5,5.6,2024-06,Month,St Michael's CE Primary School
CLDP0344,Wandsworth,51.450294,-0.204494,Clarity,2024,7,Jul,PM2.5,4.6,2024-07,Month,St Michael's CE Primary School
CLDP0344,Wandsworth,51.450294,-0.204494,Clarity,2024,8,Aug,PM2.5,6.3,2024-08,Month,St Michael's CE Primary School
CLDP0344,Wandsworth,51.450294,-0.204494,Clarity,2024,9,Sep,PM2.5,6.7,2024-09,Month,St Michael's CE Primary School
CLDP0344,Wandsworth,51.450294,-0.204494,Clarity,2024,10,Oct,PM2.5,8.1,2024-10,Month,St Michael's CE Primary School
CLDP0344,Wandsworth,51.450294,-0.204494,Clarity,2024,11,Nov,PM2.5,12.4,2024-11,Month,St Michael's CE Primary School
CLDP0344,Wandsworth,51.450294,-0.204494,Clarity,2024,12,Dec,PM2.5,6.3,2024-12,Month,St Michael's CE Primary School
CLDP0344,Wandsworth,51.450294,-0.204494,Clarity,2025,1,Jan,PM2.5,13.4,2025-01,Month,St Michael's CE Primary School
CLDP0344,Wandsworth,51.450294,-0.204494,Clarity,2025,2,Feb,PM2.5,13.0,2025-02,Month,St Michael's CE Primary School
CLDP0344,Wandsworth,51.450294,-0.204494,Clarity,2025,3,Mar,PM2.5,15.0,2025-03,Month,St Michael's CE Primary School
CLDP0362,Richmond upon Thames,51.481876,-0.294325,Clarity,2022,11,Nov,NO2,20.5,2022-11,Month,Kew Gardens
CLDP0362,Richmond upon Thames,51.481876,-0.294325,Clarity,2022,12,Dec,NO2,28.1,2022-12,Month,Kew Gardens
CLDP0362,Richmond upon Thames,51.481876,-0.294325,Clarity,2023,1,Jan,NO2,28.1,2023-01,Month,Kew Gardens
CLDP0362,Richmond upon Thames,51.481876,-0.294325,Clarity,2023,2,Feb,NO2,31.5,2023-02,Month,Kew Gardens
CLDP0362,Richmond upon Thames,51.481876,-0.294325,Clarity,2023,3,Mar,NO2,19.3,2023-03,Month,Kew Gardens
CLDP0362,Richmond upon Thames,51.481876,-0.294325,Clarity,2023,4,Apr,NO2,23.4,2023-04,Month,Kew Gardens
CLDP0362,Richmond upon Thames,51.481876,-0.294325,Clarity,2023,5,May,NO2,17.6,2023-05,Month,Kew Gardens
CLDP0362,Richmond upon Thames,51.481876,-0.294325,Clarity,2023,6,Jun,NO2,19.8,2023-06,Month,Kew Gardens
CLDP0362,Richmond upon Thames,51.481876,-0.294325,Clarity,2023,7,Jul,NO2,14.4,2023-07,Month,Kew Gardens
CLDP0362,Richmond upon Thames,51.481876,-0.294325,Clarity,2023,8,Aug,NO2,15.9,2023-08,Month,Kew Gardens
CLDP0362,Richmond upon Thames,51.481876,-0.294325,Clarity,2023,9,Sep,NO2,21.8,2023-09,Month,Kew Gardens
CLDP0362,Richmond upon Thames,51.481876,-0.294325,Clarity,2023,10,Oct,NO2,24.3,2023-10,Month,Kew Gardens
CLDP0362,Richmond upon Thames,51.481876,-0.294325,Clarity,2023,11,Nov,NO2,24.9,2023-11,Month,Kew Gardens
CLDP0362,Richmond upon Thames,51.481876,-0.294325,Clarity,2023,12,Dec,NO2,15.9,2023-12,Month,Kew Gardens
CLDP0362,Richmond upon Thames,51.481876,-0.294325,Clarity,2024,1,Jan,NO2,25.0,2024-01,Month,Kew Gardens
CLDP0362,Richmond upon Thames,51.481876,-0.294325,Clarity,2024,2,Feb,NO2,19.6,2024-02,Month,Kew Gardens
CLDP0362,Richmond upon Thames,51.481876,-0.294325,Clarity,2024,3,Mar,NO2,23.0,2024-03,Month,Kew Gardens
CLDP0362,Richmond upon Thames,51.481876,-0.294325,Clarity,2024,4,Apr,NO2,13.5,2024-04,Month,Kew Gardens
CLDP0362,Richmond upon Thames,51.481876,-0.294325,Clarity,2024,5,May,NO2,20.2,2024-05,Month,Kew Gardens
CLDP0362,Richmond upon Thames,51.481876,-0.294325,Clarity,2024,6,Jun,NO2,15.1,2024-06,Month,Kew Gardens
CLDP0362,Richmond upon Thames,51.481876,-0.294325,Clarity,2024,7,Jul,NO2,16.5,2024-07,Month,Kew Gardens
CLDP0362,Richmond upon Thames,51.481876,-0.294325,Clarity,2024,8,Aug,NO2,15.2,2024-08,Month,Kew Gardens
CLDP0362,Richmond upon Thames,51.481876,-0.294325,Clarity,2024,9,Sep,NO2,27.2,2024-09,Month,Kew Gardens
CLDP0362,Richmond upon Thames,51.481876,-0.294325,Clarity,2024,10,Oct,NO2,22.0,2024-10,Month,Kew Gardens
CLDP0362,Richmond upon Thames,51.481876,-0.294325,Clarity,2024,11,Nov,NO2,29.3,2024-11,Month,Kew Gardens
CLDP0362,Richmond upon Thames,51.481876,-0.294325,Clarity,2025,1,Jan,NO2,30.9,2025-01,Month,Kew Gardens
CLDP0362,Richmond upon Thames,51.481876,-0.294325,Clarity,2025,2,Feb,NO2,24.8,2025-02,Month,Kew Gardens
CLDP0362,Richmond upon Thames,51.481876,-0.294325,Clarity,2022,12,Dec,PM2.5,14.7,2022-12,Month,Kew Gardens
CLDP0362,Richmond upon Thames,51.481876,-0.294325,Clarity,2023,1,Jan,PM2.5,11.4,2023-01,Month,Kew Gardens
CLDP0362,Richmond upon Thames,51.481876,-0.294325,Clarity,2023,2,Feb,PM2.5,12.7,2023-02,Month,Kew Gardens
CLDP0362,Richmond upon Thames,51.481876,-0.294325,Clarity,2023,3,Mar,PM2.5,6.4,2023-03,Month,Kew Gardens
CLDP0362,Richmond upon Thames,51.481876,-0.294325,Clarity,2023,4,Apr,PM2.5,9.5,2023-04,Month,Kew Gardens
CLDP0362,Richmond upon Thames,51.481876,-0.294325,Clarity,2023,5,May,PM2.5,7.8,2023-05,Month,Kew Gardens
CLDP0362,Richmond upon Thames,51.481876,-0.294325,Clarity,2023,6,Jun,PM2.5,8.5,2023-06,Month,Kew Gardens
CLDP0362,Richmond upon Thames,51.481876,-0.294325,Clarity,2023,7,Jul,PM2.5,4.8,2023-07,Month,Kew Gardens
CLDP0362,Richmond upon Thames,51.481876,-0.294325,Clarity,2023,8,Aug,PM2.5,4.9,2023-08,Month,Kew Gardens
CLDP0362,Richmond upon Thames,51.481876,-0.294325,Clarity,2023,9,Sep,PM2.5,9.3,2023-09,Month,Kew Gardens
CLDP0362,Richmond upon Thames,51.481876,-0.294325,Clarity,2023,10,Oct,PM2.5,6.8,2023-10,Month,Kew Gardens
CLDP0362,Richmond upon Thames,51.481876,-0.294325,Clarity,2023,11,Nov,PM2.5,7.8,2023-11,Month,Kew Gardens
CLDP0362,Richmond upon Thames,51.481876,-0.294325,Clarity,2023,12,Dec,PM2.5,5.6,2023-12,Month,Kew Gardens
CLDP0362,Richmond upon Thames,51.481876,-0.294325,Clarity,2024,1,Jan,PM2.5,8.3,2024-01,Month,Kew Gardens
CLDP0362,Richmond upon Thames,51.481876,-0.294325,Clarity,2024,2,Feb,PM2.5,6.1,2024-02,Month,Kew Gardens
CLDP0362,Richmond upon Thames,51.481876,-0.294325,Clarity,2024,3,Mar,PM2.5,9.3,2024-03,Month,Kew Gardens
CLDP0362,Richmond upon Thames,51.481876,-0.294325,Clarity,2024,4,Apr,PM2.5,4.8,2024-04,Month,Kew Gardens
CLDP0362,Richmond upon Thames,51.481876,-0.294325,Clarity,2024,5,May,PM2.5,9.0,2024-05,Month,Kew Gardens
CLDP0362,Richmond upon Thames,51.481876,-0.294325,Clarity,2024,6,Jun,PM2.5,5.8,2024-06,Month,Kew Gardens
CLDP0362,Richmond upon Thames,51.481876,-0.294325,Clarity,2024,7,Jul,PM2.5,5.2,2024-07,Month,Kew Gardens
CLDP0362,Richmond upon Thames,51.481876,-0.294325,Clarity,2024,8,Aug,PM2.5,6.3,2024-08,Month,Kew Gardens
CLDP0362,Richmond upon Thames,51.481876,-0.294325,Clarity,2024,9,Sep,PM2.5,13.1,2024-09,Month,Kew Gardens
CLDP0362,Richmond upon Thames,51.481876,-0.294325,Clarity,2024,10,Oct,PM2.5,7.9,2024-10,Month,Kew Gardens
CLDP0362,Richmond upon Thames,51.481876,-0.294325,Clarity,2024,11,Nov,PM2.5,13.5,2024-11,Month,Kew Gardens
CLDP0362,Richmond upon Thames,51.481876,-0.294325,Clarity,2025,1,Jan,PM2.5,14.9,2025-01,Month,Kew Gardens
CLDP0362,Richmond upon Thames,51.481876,-0.294325,Clarity,2025,2,Feb,PM2.5,15.2,2025-02,Month,Kew Gardens
CLDP0393,Wandsworth,51.476917,-0.14587,Clarity,2023,0,Annual,NO2,23.9,2023-01,Annual,St. Mary's RC Primary School
CLDP0393,Wandsworth,51.476917,-0.14587,Clarity,2023,2,Feb,NO2,35.6,2023-02,Month,St. Mary's RC Primary School
CLDP0393,Wandsworth,51.476917,-0.14587,Clarity,2023,3,Mar,NO2,26.8,2023-03,Month,St. Mary's RC Primary School
CLDP0393,Wandsworth,51.476917,-0.14587,Clarity,2023,4,Apr,NO2,27.2,2023-04,Month,St. Mary's RC Primary School
CLDP0393,Wandsworth,51.476917,-0.14587,Clarity,2023,5,May,NO2,18.7,2023-05,Month,St. Mary's RC Primary School
CLDP0393,Wandsworth,51.476917,-0.14587,Clarity,2023,6,Jun,NO2,17.6,2023-06,Month,St. Mary's RC Primary School
CLDP0393,Wandsworth,51.476917,-0.14587,Clarity,2023,7,Jul,NO2,16.6,2023-07,Month,St. Mary's RC Primary School
CLDP0393,Wandsworth,51.476917,-0.14587,Clarity,2023,8,Aug,NO2,19.3,2023-08,Month,St. Mary's RC Primary School
CLDP0393,Wandsworth,51.476917,-0.14587,Clarity,2023,9,Sep,NO2,26.7,2023-09,Month,St. Mary's RC Primary School
CLDP0393,Wandsworth,51.476917,-0.14587,Clarity,2023,10,Oct,NO2,29.0,2023-10,Month,St. Mary's RC Primary School
CLDP0393,Wandsworth,51.476917,-0.14587,Clarity,2023,12,Dec,NO2,17.0,2023-12,Month,St. Mary's RC Primary School
CLDP0393,Wandsworth,51.476917,-0.14587,Clarity,2024,1,Jan,NO2,22.3,2024-01,Month,St. Mary's RC Primary School
CLDP0393,Wandsworth,51.476917,-0.14587,Clarity,2024,2,Feb,NO2,20.6,2024-02,Month,St. Mary's RC Primary School
CLDP0393,Wandsworth,51.476917,-0.14587,Clarity,2024,3,Mar,NO2,24.3,2024-03,Month,St. Mary's RC Primary School
CLDP0393,Wandsworth,51.476917,-0.14587,Clarity,2024,4,Apr,NO2,14.9,2024-04,Month,St. Mary's RC Primary School
CLDP0393,Wandsworth,51.476917,-0.14587,Clarity,2024,5,May,NO2,20.9,2024-05,Month,St. Mary's RC Primary School
CLDP0393,Wandsworth,51.476917,-0.14587,Clarity,2024,6,Jun,NO2,18.4,2024-06,Month,St. Mary's RC Primary School
CLDP0393,Wandsworth,51.476917,-0.14587,Clarity,2024,7,Jul,NO2,17.1,2024-07,Month,St. Mary's RC Primary School
CLDP0393,Wandsworth,51.476917,-0.14587,Clarity,2024,8,Aug,NO2,18.5,2024-08,Month,St. Mary's RC Primary School
CLDP0393,Wandsworth,51.476917,-0.14587,Clarity,2024,9,Sep,NO2,22.6,2024-09,Month,St. Mary's RC Primary School
CLDP0393,Wandsworth,51.476917,-0.14587,Clarity,2024,10,Oct,NO2,24.2,2024-10,Month,St. Mary's RC Primary School
CLDP0393,Wandsworth,51.476917,-0.14587,Clarity,2023,0,Annual,PM2.5,7.7,2023-01,Annual,St. Mary's RC Primary School
CLDP0393,Wandsworth,51.476917,-0.14587,Clarity,2023,2,Feb,PM2.5,11.3,2023-02,Month,St. Mary's RC Primary School
CLDP0393,Wandsworth,51.476917,-0.14587,Clarity,2023,3,Mar,PM2.5,6.6,2023-03,Month,St. Mary's RC Primary School
CLDP0393,Wandsworth,51.476917,-0.14587,Clarity,2023,4,Apr,PM2.5,9.2,2023-04,Month,St. Mary's RC Primary School
CLDP0393,Wandsworth,51.476917,-0.14587,Clarity,2023,5,May,PM2.5,7.6,2023-05,Month,St. Mary's RC Primary School
CLDP0393,Wandsworth,51.476917,-0.14587,Clarity,2023,6,Jun,PM2.5,8.4,2023-06,Month,St. Mary's RC Primary School
CLDP0393,Wandsworth,51.476917,-0.14587,Clarity,2023,7,Jul,PM2.5,5.3,2023-07,Month,St. Mary's RC Primary School
CLDP0393,Wandsworth,51.476917,-0.14587,Clarity,2023,8,Aug,PM2.5,5.4,2023-08,Month,St. Mary's RC Primary School
CLDP0393,Wandsworth,51.476917,-0.14587,Clarity,2023,9,Sep,PM2.5,10.8,2023-09,Month,St. Mary's RC Primary School
CLDP0393,Wandsworth,51.476917,-0.14587,Clarity,2023,10,Oct,PM2.5,7.0,2023-10,Month,St. Mary's RC Primary School
CLDP0393,Wandsworth,51.476917,-0.14587,Clarity,2023,12,Dec,PM2.5,5.3,2023-12,Month,St. Mary's RC Primary School
CLDP0393,Wandsworth,51.476917,-0.14587,Clarity,2024,1,Jan,PM2.5,7.6,2024-01,Month,St. Mary's RC Primary School
CLDP0393,Wandsworth,51.476917,-0.14587,Clarity,2024,2,Feb,PM2.5,5.4,2024-02,Month,St. Mary's RC Primary School
CLDP0393,Wandsworth,51.476917,-0.14587,Clarity,2024,3,Mar,PM2.5,6.3,2024-03,Month,St. Mary's RC Primary School
CLDP0393,Wandsworth,51.476917,-0.14587,Clarity,2024,4,Apr,PM2.5,4.4,2024-04,Month,St. Mary's RC Primary School
CLDP0393,Wandsworth,51.476917,-0.14587,Clarity,2024,5,May,PM2.5,7.6,2024-05,Month,St. Mary's RC Primary School
CLDP0393,Wandsworth,51.476917,-0.14587,Clarity,2024,6,Jun,PM2.5,5.6,2024-06,Month,St. Mary's RC Primary School
CLDP0393,Wandsworth,51.476917,-0.14587,Clarity,2024,7,Jul,PM2.5,4.7,2024-07,Month,St. Mary's RC Primary School
CLDP0393,Wandsworth,51.476917,-0.14587,Clarity,2024,8,Aug,PM2.5,6.2,2024-08,Month,St. Mary's RC Primary School
CLDP0393,Wandsworth,51.476917,-0.14587,Clarity,2024,9,Sep,PM2.5,6.6,2024-09,Month,St. Mary's RC Primary School
CLDP0393,Wandsworth,51.476917,-0.14587,Clarity,2024,10,Oct,PM2.5,7.9,2024-10,Month,St. Mary's RC Primary School
CLDP0429,Richmond upon Thames,51.452881,-0.361776,Clarity,2023,1,Jan,NO2,42.5,2023-01,Month,"Nelson Primary School, Nelson Rd TW2"
CLDP0429,Richmond upon Thames,51.452881,-0.361776,Clarity,2023,2,Feb,NO2,42.1,2023-02,Month,"Nelson Primary School, Nelson Rd TW2"
CLDP0429,Richmond upon Thames,51.452881,-0.361776,Clarity,2023,3,Mar,NO2,28.7,2023-03,Month,"Nelson Primary School, Nelson Rd TW2"
CLDP0429,Richmond upon Thames,51.452881,-0.361776,Clarity,2023,4,Apr,NO2,27.3,2023-04,Month,"Nelson Primary School, Nelson Rd TW2"
CLDP0429,Richmond upon Thames,51.452881,-0.361776,Clarity,2023,5,May,NO2,18.6,2023-05,Month,"Nelson Primary School, Nelson Rd TW2"
CLDP0429,Richmond upon Thames,51.452881,-0.361776,Clarity,2023,6,Jun,NO2,17.3,2023-06,Month,"Nelson Primary School, Nelson Rd TW2"
CLDP0429,Richmond upon Thames,51.452881,-0.361776,Clarity,2023,7,Jul,NO2,15.7,2023-07,Month,"Nelson Primary School, Nelson Rd TW2"
CLDP0429,Richmond upon Thames,51.452881,-0.361776,Clarity,2023,8,Aug,NO2,18.5,2023-08,Month,"Nelson Primary School, Nelson Rd TW2"
CLDP0429,Richmond upon Thames,51.452881,-0.361776,Clarity,2023,9,Sep,NO2,24.7,2023-09,Month,"Nelson Primary School, Nelson Rd TW2"
CLDP0429,Richmond upon Thames,51.452881,-0.361776,Clarity,2023,10,Oct,NO2,27.3,2023-10,Month,"Nelson Primary School, Nelson Rd TW2"
CLDP0429,Richmond upon Thames,51.452881,-0.361776,Clarity,2023,11,Nov,NO2,30.9,2023-11,Month,"Nelson Primary School, Nelson Rd TW2"
CLDP0429,Richmond upon Thames,51.452881,-0.361776,Clarity,2023,12,Dec,NO2,24.6,2023-12,Month,"Nelson Primary School, Nelson Rd TW2"
CLDP0429,Richmond upon Thames,51.452881,-0.361776,Clarity,2024,1,Jan,NO2,32.7,2024-01,Month,"Nelson Primary School, Nelson Rd TW2"
CLDP0429,Richmond upon Thames,51.452881,-0.361776,Clarity,2024,2,Feb,NO2,25.6,2024-02,Month,"Nelson Primary School, Nelson Rd TW2"
CLDP0429,Richmond upon Thames,51.452881,-0.361776,Clarity,2024,3,Mar,NO2,28.8,2024-03,Month,"Nelson Primary School, Nelson Rd TW2"
CLDP0429,Richmond upon Thames,51.452881,-0.361776,Clarity,2024,4,Apr,NO2,16.4,2024-04,Month,"Nelson Primary School, Nelson Rd TW2"
CLDP0429,Richmond upon Thames,51.452881,-0.361776,Clarity,2024,5,May,NO2,23.3,2024-05,Month,"Nelson Primary School, Nelson Rd TW2"
CLDP0429,Richmond upon Thames,51.452881,-0.361776,Clarity,2024,6,Jun,NO2,20.5,2024-06,Month,"Nelson Primary School, Nelson Rd TW2"
CLDP0429,Richmond upon Thames,51.452881,-0.361776,Clarity,2024,7,Jul,NO2,19.5,2024-07,Month,"Nelson Primary School, Nelson Rd TW2"
CLDP0429,Richmond upon Thames,51.452881,-0.361776,Clarity,2024,8,Aug,NO2,20.8,2024-08,Month,"Nelson Primary School, Nelson Rd TW2"
CLDP0429,Richmond upon Thames,51.452881,-0.361776,Clarity,2024,9,Sep,NO2,24.5,2024-09,Month,"Nelson Primary School, Nelson Rd TW2"
CLDP0429,Richmond upon Thames,51.452881,-0.361776,Clarity,2024,10,Oct,NO2,27.6,2024-10,Month,"Nelson Primary School, Nelson Rd TW2"
CLDP0429,Richmond upon Thames,51.452881,-0.361776,Clarity,2023,1,Jan,PM2.5,11.1,2023-01,Month,"Nelson Primary School, Nelson Rd TW2"
CLDP0429,Richmond upon Thames,51.452881,-0.361776,Clarity,2023,2,Feb,PM2.5,11.5,2023-02,Month,"Nelson Primary School, Nelson Rd TW2"
CLDP0429,Richmond upon Thames,51.452881,-0.361776,Clarity,2023,3,Mar,PM2.5,6.3,2023-03,Month,"Nelson Primary School, Nelson Rd TW2"
CLDP0429,Richmond upon Thames,51.452881,-0.361776,Clarity,2023,4,Apr,PM2.5,9.0,2023-04,Month,"Nelson Primary School, Nelson Rd TW2"
CLDP0429,Richmond upon Thames,51.452881,-0.361776,Clarity,2023,5,May,PM2.5,7.6,2023-05,Month,"Nelson Primary School, Nelson Rd TW2"
CLDP0429,Richmond upon Thames,51.452881,-0.361776,Clarity,2023,6,Jun,PM2.5,8.8,2023-06,Month,"Nelson Primary School, Nelson Rd TW2"
CLDP0429,Richmond upon Thames,51.452881,-0.361776,Clarity,2023,7,Jul,PM2.5,5.1,2023-07,Month,"Nelson Primary School, Nelson Rd TW2"
CLDP0429,Richmond upon Thames,51.452881,-0.361776,Clarity,2023,8,Aug,PM2.5,5.4,2023-08,Month,"Nelson Primary School, Nelson Rd TW2"
CLDP0429,Richmond upon Thames,51.452881,-0.361776,Clarity,2023,9,Sep,PM2.5,10.5,2023-09,Month,"Nelson Primary School, Nelson Rd TW2"
CLDP0429,Richmond upon Thames,51.452881,-0.361776,Clarity,2023,10,Oct,PM2.5,7.3,2023-10,Month,"Nelson Primary School, Nelson Rd TW2"
CLDP0429,Richmond upon Thames,51.452881,-0.361776,Clarity,2023,11,Nov,PM2.5,7.4,2023-11,Month,"Nelson Primary School, Nelson Rd TW2"
CLDP0429,Richmond upon Thames,51.452881,-0.361776,Clarity,2023,12,Dec,PM2.5,6.7,2023-12,Month,"Nelson Primary School, Nelson Rd TW2"
CLDP0429,Richmond upon Thames,51.452881,-0.361776,Clarity,2024,1,Jan,PM2.5,8.1,2024-01,Month,"Nelson Primary School, Nelson Rd TW2"
CLDP0429,Richmond upon Thames,51.452881,-0.361776,Clarity,2024,2,Feb,PM2.5,5.6,2024-02,Month,"Nelson Primary School, Nelson Rd TW2"
CLDP0429,Richmond upon Thames,51.452881,-0.361776,Clarity,2024,3,Mar,PM2.5,7.1,2024-03,Month,"Nelson Primary School, Nelson Rd TW2"
CLDP0429,Richmond upon Thames,51.452881,-0.361776,Clarity,2024,4,Apr,PM2.5,4.5,2024-04,Month,"Nelson Primary School, Nelson Rd TW2"
CLDP0429,Richmond upon Thames,51.452881,-0.361776,Clarity,2024,5,May,PM2.5,8.1,2024-05,Month,"Nelson Primary School, Nelson Rd TW2"
CLDP0429,Richmond upon Thames,51.452881,-0.361776,Clarity,2024,6,Jun,PM2.5,5.9,2024-06,Month,"Nelson Primary School, Nelson Rd TW2"
CLDP0429,Richmond upon Thames,51.452881,-0.361776,Clarity,2024,7,Jul,PM2.5,5.0,2024-07,Month,"Nelson Primary School, Nelson Rd TW2"
CLDP0429,Richmond upon Thames,51.452881,-0.361776,Clarity,2024,8,Aug,PM2.5,6.9,2024-08,Month,"Nelson Primary School, Nelson Rd TW2"
CLDP0429,Richmond upon Thames,51.452881,-0.361776,Clarity,2024,9,Sep,PM2.5,7.3,2024-09,Month,"Nelson Primary School, Nelson Rd TW2"
CLDP0429,Richmond upon Thames,51.452881,-0.361776,Clarity,2024,10,Oct,PM2.5,8.5,2024-10,Month,"Nelson Primary School, Nelson Rd TW2"
CLDP0430,Richmond upon Thames,51.454739,-0.29799,Clarity,2023,1,Jan,NO2,31.5,2023-01,Month,"The Vineyard Schl, Friars Stile Rd, TW10 6NE"
CLDP0430,Richmond upon Thames,51.454739,-0.29799,Clarity,2023,2,Feb,NO2,30.6,2023-02,Month,"The Vineyard Schl, Friars Stile Rd, TW10 6NE"
CLDP0430,Richmond upon Thames,51.454739,-0.29799,Clarity,2023,3,Mar,NO2,23.1,2023-03,Month,"The Vineyard Schl, Friars Stile Rd, TW10 6NE"
CLDP0430,Richmond upon Thames,51.454739,-0.29799,Clarity,2023,4,Apr,NO2,24.9,2023-04,Month,"The Vineyard Schl, Friars Stile Rd, TW10 6NE"
CLDP0430,Richmond upon Thames,51.454739,-0.29799,Clarity,2023,5,May,NO2,17.4,2023-05,Month,"The Vineyard Schl, Friars Stile Rd, TW10 6NE"
CLDP0430,Richmond upon Thames,51.454739,-0.29799,Clarity,2023,6,Jun,NO2,16.0,2023-06,Month,"The Vineyard Schl, Friars Stile Rd, TW10 6NE"
CLDP0430,Richmond upon Thames,51.454739,-0.29799,Clarity,2023,7,Jul,NO2,15.5,2023-07,Month,"The Vineyard Schl, Friars Stile Rd, TW10 6NE"
